Trial,participant_id,Block,TACS,Stimulus_name,fMRI_scan_trigger_time,Stimulus_onset,Button,Response,RT,TACS_Stimulus_Phase
24,sub-015,3,iph40Hz,LE_lowF3_RE_amb,118057,119834,3,ga,842,330
25,sub-015,3,iph40Hz,LE_highF3_RE_da,121057,122834,2,da,588,330
26,sub-015,3,iph40Hz,no_stimulus,124057,0,0,NaN,0,330
27,sub-015,3,iph40Hz,LE_highF3_RE_amb,127057,128813,3,ga,1048,30
28,sub-015,3,iph40Hz,no_stimulus,130057,0,0,NaN,0,30
29,sub-015,3,iph40Hz,LE_lowF3_RE_amb,133057,134821,3,ga,501,150
30,sub-015,3,iph40Hz,LE_highF3_RE_da,136057,137829,0,NaN,0,270
31,sub-015,3,iph40Hz,no_stimulus,139057,0,0,NaN,0,270
32,sub-015,3,iph40Hz,LE_lowF3_RE_amb,142057,143817,3,ga,743,90
33,sub-015,3,iph40Hz,no_stimulus,145057,0,0,NaN,0,90
34,sub-015,3,iph40Hz,LE_highF3_RE_amb,148057,149817,2,da,766,90
35,sub-015,3,iph40Hz,LE_lowF3_RE_ga,151057,152829,3,ga,674,270
36,sub-015,3,iph40Hz,no_stimulus,154057,0,0,NaN,0,270
37,sub-015,3,iph40Hz,LE_highF3_RE_amb,157057,158813,2,da,785,30
38,sub-015,3,iph40Hz,LE_highF3_RE_amb,160057,161821,3,ga,1025,150
39,sub-015,3,iph40Hz,no_stimulus,163057,0,0,NaN,0,150
40,sub-015,3,iph40Hz,LE_highF3_RE_amb,166057,167821,2,da,634,150
41,sub-015,3,iph40Hz,LE_lowF3_RE_ga,169056,170821,2,da,969,150
42,sub-015,3,iph40Hz,LE_lowF3_RE_amb,172056,173825,3,ga,596,210
43,sub-015,3,iph40Hz,no_stimulus,175056,0,0,NaN,0,210
44,sub-015,3,iph40Hz,LE_lowF3_RE_amb,178056,179812,3,ga,940,30
45,sub-015,3,iph40Hz,LE_lowF3_RE_amb,181056,182833,3,ga,606,330
46,sub-015,3,iph40Hz,LE_lowF3_RE_ga,184056,185812,3,ga,585,30
47,sub-015,3,iph40Hz,no_stimulus,187056,0,0,NaN,0,30
48,sub-015,3,iph40Hz,LE_lowF3_RE_amb,190056,191825,3,ga,598,210
49,sub-015,3,iph40Hz,no_stimulus,193056,0,0,NaN,0,210
50,sub-015,3,iph40Hz,LE_lowF3_RE_amb,196056,197816,3,ga,905,90
51,sub-015,3,iph40Hz,LE_highF3_RE_da,199056,200812,2,da,451,30
52,sub-015,3,iph40Hz,LE_highF3_RE_amb,202056,203829,3,ga,881,270
53,sub-015,3,iph40Hz,LE_lowF3_RE_amb,205056,206816,3,ga,619,90
54,sub-015,3,iph40Hz,LE_highF3_RE_da,208056,209829,0,NaN,0,270
55,sub-015,3,iph40Hz,no_stimulus,211056,0,0,NaN,0,270
56,sub-015,3,iph40Hz,LE_lowF3_RE_amb,214056,215833,2,da,742,330
57,sub-015,3,iph40Hz,LE_lowF3_RE_ga,217056,218816,3,ga,590,90
58,sub-015,3,iph40Hz,no_stimulus,220056,0,0,NaN,0,90
59,sub-015,3,iph40Hz,LE_lowF3_RE_amb,223056,224824,3,ga,765,210
60,sub-015,3,iph40Hz,no_stimulus,226056,0,0,NaN,0,210
61,sub-015,3,iph40Hz,LE_lowF3_RE_amb,229055,230829,3,ga,954,270
62,sub-015,3,iph40Hz,LE_lowF3_RE_amb,232055,233816,3,ga,480,90
63,sub-015,3,iph40Hz,LE_highF3_RE_amb,235055,236828,3,ga,538,270
64,sub-015,3,iph40Hz,LE_highF3_RE_da,238055,239820,2,da,594,150
65,sub-015,3,iph40Hz,no_stimulus,241055,0,0,NaN,0,150
66,sub-015,3,iph40Hz,LE_lowF3_RE_amb,244055,245828,0,NaN,0,270
67,sub-015,3,iph40Hz,LE_highF3_RE_amb,247055,248816,3,ga,435,90
68,sub-015,3,iph40Hz,LE_highF3_RE_da,250055,251816,3,ga,370,90
69,sub-015,3,iph40Hz,LE_lowF3_RE_amb,253055,254820,3,ga,540,150
70,sub-015,3,iph40Hz,LE_highF3_RE_amb,256055,257816,3,ga,448,90
71,sub-015,3,iph40Hz,LE_highF3_RE_amb,259055,260820,3,ga,507,150
72,sub-015,3,iph40Hz,LE_lowF3_RE_ga,262055,263832,3,ga,521,330
73,sub-015,3,iph40Hz,no_stimulus,265055,0,0,NaN,0,330
74,sub-015,3,iph40Hz,LE_highF3_RE_amb,268055,269832,3,ga,576,330
75,sub-015,3,iph40Hz,LE_highF3_RE_amb,271055,272824,3,ga,501,210
76,sub-015,3,iph40Hz,LE_lowF3_RE_ga,274055,275828,3,ga,460,270
77,sub-015,3,iph40Hz,no_stimulus,277055,0,0,NaN,0,270
78,sub-015,3,iph40Hz,LE_lowF3_RE_amb,280055,281820,3,ga,591,150
79,sub-015,3,iph40Hz,no_stimulus,283055,0,0,NaN,0,150
80,sub-015,3,iph40Hz,LE_highF3_RE_amb,286055,287816,3,ga,560,90
81,sub-015,3,iph40Hz,no_stimulus,289054,0,0,NaN,0,90
82,sub-015,3,iph40Hz,LE_highF3_RE_amb,292054,293824,2,da,648,210
83,sub-015,3,iph40Hz,no_stimulus,295054,0,0,NaN,0,210
84,sub-015,3,iph40Hz,LE_lowF3_RE_amb,298054,299828,3,ga,640,270
85,sub-015,3,iph40Hz,LE_lowF3_RE_amb,301054,302820,3,ga,658,150
86,sub-015,3,iph40Hz,no_stimulus,304054,0,0,NaN,0,150
87,sub-015,3,iph40Hz,LE_highF3_RE_amb,307054,308832,3,ga,758,330
88,sub-015,3,iph40Hz,LE_lowF3_RE_amb,310054,311824,3,ga,572,210
89,sub-015,3,iph40Hz,no_stimulus,313054,0,0,NaN,0,210
90,sub-015,3,iph40Hz,LE_lowF3_RE_amb,316054,317832,3,ga,545,330
91,sub-015,3,iph40Hz,no_stimulus,319054,0,0,NaN,0,330
92,sub-015,3,iph40Hz,LE_lowF3_RE_amb,322054,323819,3,ga,543,150
93,sub-015,3,iph40Hz,LE_lowF3_RE_amb,325054,326828,3,ga,538,270
94,sub-015,3,iph40Hz,no_stimulus,328054,0,0,NaN,0,270
95,sub-015,3,iph40Hz,LE_highF3_RE_amb,331054,332819,2,da,467,150
96,sub-015,3,iph40Hz,LE_highF3_RE_amb,334054,335832,2,da,482,330
97,sub-015,3,iph40Hz,LE_highF3_RE_da,337054,338832,2,da,638,330
98,sub-015,3,iph40Hz,no_stimulus,340054,0,0,NaN,0,330
99,sub-015,3,iph40Hz,LE_highF3_RE_amb,343053,344832,3,ga,770,330
100,sub-015,3,iph40Hz,LE_lowF3_RE_ga,346053,347815,3,ga,579,90
101,sub-015,3,iph40Hz,no_stimulus,349053,0,0,NaN,0,90
102,sub-015,3,iph40Hz,LE_highF3_RE_amb,352053,353811,3,ga,643,30
103,sub-015,3,iph40Hz,LE_highF3_RE_da,355053,356823,3,ga,659,210
104,sub-015,3,iph40Hz,no_stimulus,358053,0,0,NaN,0,210
105,sub-015,3,iph40Hz,LE_lowF3_RE_amb,361053,362815,3,ga,575,90
106,sub-015,3,iph40Hz,LE_lowF3_RE_ga,364053,365811,3,ga,464,30
107,sub-015,3,iph40Hz,no_stimulus,367053,0,0,NaN,0,30
108,sub-015,3,iph40Hz,LE_highF3_RE_amb,370053,371827,3,ga,651,270
109,sub-015,3,iph40Hz,LE_highF3_RE_da,373053,374819,3,ga,1105,150
110,sub-015,3,iph40Hz,no_stimulus,376053,0,0,NaN,0,150
111,sub-015,3,iph40Hz,LE_lowF3_RE_amb,379053,380811,3,ga,588,30
112,sub-015,3,iph40Hz,LE_highF3_RE_da,382053,383815,3,ga,520,90
113,sub-015,3,iph40Hz,no_stimulus,385053,0,0,NaN,0,90
114,sub-015,3,iph40Hz,LE_lowF3_RE_amb,388053,389811,3,ga,505,30
115,sub-015,3,iph40Hz,LE_highF3_RE_amb,391053,392810,3,ga,595,30
116,sub-015,3,iph40Hz,LE_highF3_RE_da,394053,395823,3,ga,489,210
117,sub-015,3,iph40Hz,no_stimulus,397053,0,0,NaN,0,210
118,sub-015,3,iph40Hz,LE_lowF3_RE_amb,400053,401831,3,ga,426,330
119,sub-015,3,iph40Hz,LE_lowF3_RE_ga,403052,404819,3,ga,543,150
120,sub-015,3,iph40Hz,no_stimulus,406052,0,0,NaN,0,150
121,sub-015,3,iph40Hz,LE_highF3_RE_amb,409052,410815,3,ga,677,90
122,sub-015,3,iph40Hz,LE_lowF3_RE_ga,412052,413823,3,ga,712,210
123,sub-015,3,iph40Hz,no_stimulus,415052,0,0,NaN,0,210
124,sub-015,3,iph40Hz,LE_highF3_RE_amb,418052,419823,2,da,596,210
125,sub-015,3,iph40Hz,LE_lowF3_RE_ga,421052,422814,3,ga,618,90
126,sub-015,3,iph40Hz,LE_lowF3_RE_ga,424052,425819,3,ga,830,150
127,sub-015,3,iph40Hz,no_stimulus,427052,0,0,NaN,0,150
128,sub-015,3,iph40Hz,no_stimulus,430052,0,0,NaN,0,150
1,sub-015,4,Sham,no_stimulus,48501,0,0,NaN,0,0
2,sub-015,4,Sham,no_stimulus,51501,0,0,NaN,0,0
3,sub-015,4,Sham,LE_highF3_RE_da,54501,56264,2,da,607,150
4,sub-015,4,Sham,LE_lowF3_RE_ga,57500,59255,2,da,832,30
5,sub-015,4,Sham,LE_highF3_RE_amb,60500,62255,2,da,620,30
6,sub-015,4,Sham,LE_highF3_RE_da,63500,65272,2,da,562,270
7,sub-015,4,Sham,no_stimulus,66500,0,0,NaN,0,270
8,sub-015,4,Sham,LE_highF3_RE_amb,69500,71259,2,da,912,90
9,sub-015,4,Sham,no_stimulus,72500,0,0,NaN,0,90
10,sub-015,4,Sham,LE_highF3_RE_amb,75500,77259,2,da,920,90
11,sub-015,4,Sham,no_stimulus,78500,0,0,NaN,0,90
12,sub-015,4,Sham,LE_lowF3_RE_amb,81500,83259,3,ga,586,90
13,sub-015,4,Sham,LE_lowF3_RE_amb,84500,86263,3,ga,631,150
14,sub-015,4,Sham,LE_highF3_RE_da,87500,89259,2,da,602,90
15,sub-015,4,Sham,no_stimulus,90500,0,0,NaN,0,90
16,sub-015,4,Sham,LE_lowF3_RE_amb,93500,95255,3,ga,719,30
17,sub-015,4,Sham,LE_highF3_RE_amb,96500,98276,2,da,625,330
18,sub-015,4,Sham,LE_lowF3_RE_ga,99500,101276,3,ga,727,330
19,sub-015,4,Sham,no_stimulus,102500,0,0,NaN,0,330
20,sub-015,4,Sham,LE_highF3_RE_amb,105500,107276,2,da,896,330
21,sub-015,4,Sham,no_stimulus,108500,0,0,NaN,0,330
22,sub-015,4,Sham,LE_highF3_RE_amb,111500,113276,2,da,513,330
23,sub-015,4,Sham,LE_lowF3_RE_amb,114500,116255,3,ga,714,30
24,sub-015,4,Sham,LE_lowF3_RE_ga,117499,119267,2,da,840,210
25,sub-015,4,Sham,no_stimulus,120499,0,0,NaN,0,210
26,sub-015,4,Sham,LE_highF3_RE_amb,123499,125271,2,da,895,270
27,sub-015,4,Sham,no_stimulus,126499,0,0,NaN,0,270
28,sub-015,4,Sham,LE_lowF3_RE_amb,129499,131263,3,ga,491,150
29,sub-015,4,Sham,LE_lowF3_RE_amb,132499,134259,3,ga,602,90
30,sub-015,4,Sham,LE_lowF3_RE_ga,135499,137259,3,ga,1093,90
31,sub-015,4,Sham,LE_lowF3_RE_ga,138499,140263,3,ga,417,150
32,sub-015,4,Sham,no_stimulus,141499,0,0,NaN,0,150
33,sub-015,4,Sham,LE_lowF3_RE_amb,144499,146259,3,ga,545,90
34,sub-015,4,Sham,LE_highF3_RE_amb,147499,149267,2,da,835,210
35,sub-015,4,Sham,LE_lowF3_RE_ga,150499,152271,3,ga,916,270
36,sub-015,4,Sham,no_stimulus,153499,0,0,NaN,0,270
37,sub-015,4,Sham,LE_lowF3_RE_amb,156499,158263,3,ga,995,150
38,sub-015,4,Sham,no_stimulus,159499,0,0,NaN,0,150
39,sub-015,4,Sham,LE_highF3_RE_amb,162499,164275,3,ga,587,330
40,sub-015,4,Sham,LE_highF3_RE_da,165499,167259,2,da,641,90
41,sub-015,4,Sham,LE_highF3_RE_amb,168499,170259,3,ga,530,90
42,sub-015,4,Sham,LE_highF3_RE_amb,171498,173271,3,ga,593,270
43,sub-015,4,Sham,LE_lowF3_RE_ga,174499,176275,3,ga,549,330
44,sub-015,4,Sham,no_stimulus,177498,0,0,NaN,0,330
45,sub-015,4,Sham,LE_lowF3_RE_amb,180498,182271,3,ga,604,270
46,sub-015,4,Sham,no_stimulus,183498,0,0,NaN,0,270
47,sub-015,4,Sham,LE_lowF3_RE_amb,186498,188275,3,ga,695,330
48,sub-015,4,Sham,LE_highF3_RE_amb,189498,191275,3,ga,551,330
49,sub-015,4,Sham,no_stimulus,192498,0,0,NaN,0,330
50,sub-015,4,Sham,LE_lowF3_RE_amb,195498,197254,3,ga,541,30
51,sub-015,4,Sham,LE_highF3_RE_da,198498,200254,2,da,588,30
52,sub-015,4,Sham,no_stimulus,201498,0,0,NaN,0,30
53,sub-015,4,Sham,LE_highF3_RE_amb,204498,206267,3,ga,381,210
54,sub-015,4,Sham,LE_highF3_RE_amb,207498,209262,2,da,453,150
55,sub-015,4,Sham,LE_highF3_RE_da,210498,212262,2,da,409,150
56,sub-015,4,Sham,no_stimulus,213498,0,0,NaN,0,150
57,sub-015,4,Sham,LE_lowF3_RE_amb,216498,218275,3,ga,704,330
58,sub-015,4,Sham,LE_highF3_RE_amb,219498,221254,3,ga,694,30
59,sub-015,4,Sham,LE_lowF3_RE_amb,222498,224262,3,ga,841,150
60,sub-015,4,Sham,no_stimulus,225498,0,0,NaN,0,150
61,sub-015,4,Sham,LE_highF3_RE_amb,228498,230258,3,ga,698,90
62,sub-015,4,Sham,no_stimulus,231498,0,0,NaN,0,90
63,sub-015,4,Sham,LE_highF3_RE_amb,234497,236262,3,ga,835,150
64,sub-015,4,Sham,LE_lowF3_RE_amb,237497,239254,3,ga,538,30
65,sub-015,4,Sham,LE_lowF3_RE_amb,240497,242266,3,ga,558,210
66,sub-015,4,Sham,LE_highF3_RE_da,243497,245266,2,da,591,210
67,sub-015,4,Sham,no_stimulus,246497,0,0,NaN,0,210
68,sub-015,4,Sham,LE_highF3_RE_amb,249497,251254,2,da,686,30
69,sub-015,4,Sham,LE_lowF3_RE_ga,252497,254266,3,ga,541,210
70,sub-015,4,Sham,LE_lowF3_RE_amb,255497,257270,3,ga,920,270
71,sub-015,4,Sham,no_stimulus,258497,0,0,NaN,0,270
72,sub-015,4,Sham,LE_highF3_RE_amb,261497,263270,2,da,1014,270
73,sub-015,4,Sham,LE_lowF3_RE_amb,264497,266274,3,ga,471,330
74,sub-015,4,Sham,LE_lowF3_RE_ga,267497,269270,3,ga,759,270
75,sub-015,4,Sham,LE_highF3_RE_amb,270497,272266,3,ga,786,210
76,sub-015,4,Sham,LE_lowF3_RE_amb,273497,275270,3,ga,701,270
77,sub-015,4,Sham,LE_lowF3_RE_ga,276497,278253,2,da,377,30
78,sub-015,4,Sham,no_stimulus,279497,0,0,NaN,0,30
79,sub-015,4,Sham,LE_lowF3_RE_amb,282497,284253,3,ga,524,30
80,sub-015,4,Sham,LE_highF3_RE_da,285497,287262,2,da,458,150
81,sub-015,4,Sham,no_stimulus,288496,0,0,NaN,0,150
82,sub-015,4,Sham,LE_lowF3_RE_amb,291496,293270,3,ga,961,270
83,sub-015,4,Sham,LE_highF3_RE_da,294496,296270,2,da,847,270
84,sub-015,4,Sham,no_stimulus,297496,0,0,NaN,0,270
85,sub-015,4,Sham,LE_lowF3_RE_amb,300496,302266,3,ga,793,210
86,sub-015,4,Sham,LE_highF3_RE_da,303496,305253,2,da,640,30
87,sub-015,4,Sham,no_stimulus,306496,0,0,NaN,0,30
88,sub-015,4,Sham,LE_highF3_RE_amb,309496,311262,3,ga,590,150
89,sub-015,4,Sham,LE_highF3_RE_da,312496,314274,2,da,661,330
90,sub-015,4,Sham,LE_highF3_RE_amb,315496,317257,2,da,1034,90
